CowID,date,activity_time_slots_list
1290,4/11/2006,[12:10:25 AM~7:00:24 AM][12:25:27 PM~3:55:22 PM][5:25:30 PM~5:35:24 PM][6:50:32 PM~8:25:27 PM][10:35:48 PM~11:25:28 PM]
1290,4/12/2006,[12:10:22 AM~2:50:29 AM][7:35:22 AM~7:45:32 AM][9:00:24 AM~9:05:31 AM][11:20:31 AM~12:20:32 PM][1:15:28 PM~5:45:23 PM][8:05:27 PM~9:00:23 PM][11:10:40 PM~11:50:29 PM]
1290,4/13/2006,[12:15:27 AM~2:25:23 AM][5:25:31 AM~6:00:25 AM][7:20:22 AM~7:25:23 AM][12:05:32 PM~11:55:23 PM]
1290,4/18/2006,[12:05:32 AM~3:45:28 AM][5:10:39 AM~7:50:18 AM][9:15:27 AM~10:25:28 AM][11:45:27 AM~8:25:27 PM][9:30:40 PM~11:50:29 PM]
1290,4/19/2006,[12:10:22 AM~5:00:31 AM][6:25:31 AM~8:10:28 AM][11:55:50 AM~5:40:33 PM][7:00:29 PM~11:35:23 PM]
1290,4/20/2006,[12:20:27 AM~2:30:25 AM][4:15:30 AM~5:00:24 AM][6:45:27 AM~8:45:29 AM][11:45:32 AM~7:45:23 PM][8:45:27 PM~9:15:43 PM][11:40:32 PM~11:55:55 PM]
1290,4/25/2006,[12:50:29 AM~2:30:19 AM][3:25:28 AM~4:45:29 AM][7:00:19 AM~7:25:39 AM][8:35:28 AM~9:25:29 AM][11:45:19 AM~3:15:23 PM][4:35:42 PM~11:40:31 PM]
1290,4/26/2006,[12:05:26 AM~1:55:37 AM][3:40:25 AM~4:50:33 AM][6:45:23 AM~8:55:38 AM][12:15:26 PM~3:25:48 PM][5:25:23 PM~7:40:24 PM][8:45:25 PM~11:56:06 PM]
1290,4/27/2006,[12:00:30 AM~7:40:33 AM][9:35:30 AM~3:55:48 PM][4:55:37 PM~11:55:25 PM]
3016,3/14/2006,[12:05:45 AM~3:20:54 AM][8:25:57 AM~10:10:57 AM][2:15:55 PM~4:50:58 PM][6:20:37 PM~6:56:13 PM][10:25:34 PM~10:30:58 PM][11:50:58 PM~11:55:58 PM]
3016,3/15/2006,[12:00:58 AM~4:15:43 AM][7:30:40 AM~7:35:37 AM][1:20:50 PM~3:40:59 PM][9:25:59 PM~9:30:59 PM][11:30:35 PM~11:50:41 PM]
3016,3/16/2006,[12:00:38 AM~2:40:35 AM][4:55:59 AM~5:30:59 AM][1:15:35 PM~6:15:38 PM][7:20:39 PM~7:50:39 PM]
3016,3/21/2006,[12:15:21 AM~1:50:31 AM][6:30:23 AM~8:10:19 AM][1:00:25 PM~2:15:30 PM][3:30:41 PM~6:55:28 PM][10:36:02 PM~11:45:29 PM]
3016,3/22/2006,[12:05:24 AM~2:05:57 AM][4:10:27 AM~4:40:44 AM][9:10:26 AM~10:10:27 AM][1:25:19 PM~3:55:22 PM][5:25:23 PM~8:00:32 PM][9:40:48 PM~11:55:24 PM]
3016,3/23/2006,[12:00:53 AM~1:55:56 AM][5:00:21 AM~5:05:54 AM][1:30:22 PM~7:10:58 PM][8:20:22 PM~8:55:35 PM][10:50:25 PM~11:56:01 PM]
3016,3/28/2006,[12:05:28 AM~2:40:25 AM][7:20:22 AM~8:35:48 AM][12:15:30 PM~4:40:32 PM][6:45:27 PM~8:10:32 PM][11:35:39 PM~11:55:36 PM]
3016,3/29/2006,[12:00:26 AM~1:56:00 AM][6:50:30 AM~6:55:33 AM][12:50:48 PM~7:20:28 PM][10:55:27 PM~11:00:25 PM]
3016,3/30/2006,[12:15:39 AM~1:50:19 AM][6:25:30 AM~8:10:32 AM][12:55:29 PM~4:25:38 PM]
3016,4/4/2006,[12:50:29 AM~1:20:25 AM][7:50:34 AM~7:55:31 AM][4:00:23 PM~4:05:29 PM][6:30:31 PM~6:35:22 PM]
3016,4/5/2006,[3:10:46 AM~3:25:28 AM][6:00:21 PM~6:05:27 PM]
3016,4/6/2006,[12:45:26 AM~3:40:28 AM][6:05:30 AM~6:30:32 AM][11:45:27 AM~9:10:24 PM][10:46:02 PM~10:51:02 PM]
3016,4/11/2006,[12:05:31 AM~1:26:00 AM][12:55:29 PM~4:00:31 PM][6:55:31 PM~8:25:22 PM][10:40:32 PM~11:50:47 PM]
3016,4/12/2006,[12:15:25 AM~1:40:32 AM][2:40:31 AM~4:25:31 AM][10:55:30 AM~11:00:31 AM][12:10:29 PM~1:20:29 PM][2:30:23 PM~4:50:32 PM]
3016,4/13/2006,[12:10:45 AM~2:05:25 AM][3:45:32 AM~4:00:32 AM][12:10:30 PM~4:00:32 PM][7:05:33 PM~10:10:29 PM][11:05:20 PM~11:30:28 PM]
3016,4/18/2006,[12:05:34 AM~3:30:29 AM][10:50:26 AM~10:55:28 AM][12:40:28 PM~4:45:31 PM][11:35:42 PM~11:55:23 PM]
3016,4/19/2006,[12:00:35 AM~2:30:48 AM][5:10:27 AM~5:25:30 AM][6:50:48 AM~7:30:29 AM][9:30:20 AM~9:35:31 AM][11:40:30 AM~4:00:48 PM][10:55:32 PM~11:50:32 PM]
3016,4/20/2006,[12:00:30 AM~2:20:27 AM][6:20:28 AM~6:25:28 AM][8:10:28 AM~8:50:17 AM][12:25:28 PM~6:30:28 PM][8:15:29 PM~10:05:46 PM][11:05:29 PM~11:25:47 PM]
3016,4/25/2006,[12:50:28 AM~2:20:38 AM][6:05:30 AM~6:10:48 AM][12:10:23 PM~5:55:32 PM][10:30:32 PM~11:25:31 PM]
3016,4/26/2006,[12:00:43 AM~2:21:02 AM][3:30:36 AM~3:35:30 AM][7:25:31 AM~9:15:28 AM][12:20:18 PM~4:15:29 PM][6:10:28 PM~6:15:20 PM][9:45:27 PM~11:55:19 PM]
3016,4/27/2006,[12:00:28 AM~2:25:47 AM][3:45:27 AM~3:50:27 AM][6:35:19 AM~6:40:22 AM][7:55:23 AM~8:25:26 AM][10:50:31 AM~4:25:24 PM][5:20:29 PM~7:20:30 PM][8:45:28 PM~9:40:22 PM][10:35:20 PM~11:55:27 PM]
3126,3/7/2006,[12:05:23 AM~3:05:58 AM][5:25:28 AM~5:30:22 AM][1:00:45 PM~2:50:30 PM][4:10:24 PM~4:15:28 PM][9:35:30 PM~11:55:32 PM]
3126,3/8/2006,[12:00:23 AM~3:05:27 AM][5:40:48 AM~6:50:23 AM][1:10:30 PM~4:20:33 PM][7:55:27 PM~11:55:31 PM]
3126,3/9/2006,[12:00:32 AM~2:20:33 AM][7:55:19 AM~8:45:19 AM][10:10:25 AM~10:15:27 AM][12:55:22 PM~4:15:30 PM][5:15:26 PM~5:30:29 PM][10:00:32 PM~11:26:01 PM]
3126,3/14/2006,[12:05:23 AM~3:45:27 AM][7:30:22 AM~9:15:31 AM][1:35:31 PM~6:20:39 PM][8:20:22 PM~11:55:23 PM]
3126,3/15/2006,[12:00:29 AM~3:55:18 AM][4:55:26 AM~5:25:48 AM][7:15:26 AM~7:45:23 AM][12:25:23 PM~12:30:32 PM][1:35:31 PM~3:40:28 PM][9:20:24 PM~11:45:30 PM]
3126,3/16/2006,[12:05:23 AM~3:55:34 AM][6:05:54 AM~6:21:08 AM][11:36:08 AM~11:40:32 AM][1:15:33 PM~11:55:48 PM]
3126,3/21/2006,[12:25:39 AM~2:05:54 AM][6:45:39 AM~7:35:36 AM][9:20:54 AM~10:45:49 AM][1:00:58 PM~1:20:49 PM][3:00:40 PM~4:11:07 PM][6:20:58 PM~9:30:50 PM][11:40:59 PM~11:55:59 PM]
3126,3/22/2006,[12:05:59 AM~3:05:59 AM][2:55:39 PM~3:20:57 PM][4:30:36 PM~7:15:57 PM][9:45:34 PM~10:00:40 PM][11:40:58 PM~11:55:58 PM]
3126,3/23/2006,[12:10:40 AM~3:15:37 AM][1:30:57 PM~2:05:54 PM][3:30:39 PM~4:50:57 PM][5:45:51 PM~5:50:36 PM][9:00:57 PM~9:05:33 PM][10:40:57 PM~11:55:51 PM]
3126,3/28/2006,[12:20:39 AM~2:45:57 AM][6:40:55 AM~6:50:37 AM][9:30:37 AM~9:40:52 AM][1:00:34 PM~3:35:58 PM][5:25:37 PM~5:30:40 PM][7:55:58 PM~9:45:55 PM][11:05:37 PM~11:25:58 PM]
3126,3/29/2006,[12:05:43 AM~2:15:34 AM][7:25:58 AM~7:50:58 AM][1:50:58 PM~6:35:35 PM][9:50:59 PM~11:55:38 PM]
3126,3/30/2006,[12:45:59 AM~2:00:35 AM][7:30:47 AM~7:50:59 AM][12:45:35 PM~2:45:56 PM][4:05:56 PM~4:25:50 PM][10:30:38 PM~11:50:38 PM]
3126,4/4/2006,[2:05:23 AM~2:10:28 AM][2:20:26 PM~3:05:23 PM][4:00:28 PM~4:05:48 PM]
3126,4/5/2006,[12:40:27 AM~1:20:25 AM][3:30:25 PM~3:55:28 PM][5:35:48 PM~7:20:29 PM]
3126,4/6/2006,[12:40:20 AM~2:25:23 AM][3:35:46 AM~3:40:28 AM][12:55:28 PM~6:55:29 PM][8:05:29 PM~11:00:27 PM]
3126,4/11/2006,[12:15:21 AM~2:00:27 AM][3:00:23 PM~3:25:28 PM][5:00:22 PM~5:05:22 PM][6:35:29 PM~7:05:28 PM][8:05:27 PM~8:25:28 PM][10:20:28 PM~10:35:39 PM]
3126,4/12/2006,[12:10:25 AM~2:10:30 AM][12:50:21 PM~4:40:48 PM][10:40:26 PM~11:10:28 PM]
3126,4/13/2006,[12:00:18 AM~12:55:27 AM][4:05:23 AM~4:10:27 AM][5:15:20 AM~5:20:22 AM][8:35:27 AM~9:05:28 AM][1:40:28 PM~5:30:28 PM][6:40:19 PM~6:50:28 PM][8:30:28 PM~11:35:32 PM]
3126,4/25/2006,[12:05:28 AM~2:35:27 AM][6:05:48 AM~6:10:28 AM][12:25:19 PM~4:05:22 PM][10:15:25 PM~11:35:26 PM]
3126,4/26/2006,[12:05:27 AM~2:10:28 AM][8:50:19 AM~8:55:24 AM][12:20:19 PM~3:40:27 PM][5:00:25 PM~5:05:23 PM][6:05:21 PM~9:05:39 PM][11:15:27 PM~11:50:23 PM]
3126,4/27/2006,[12:10:48 AM~1:55:27 AM][5:10:28 AM~5:15:28 AM][6:35:28 AM~8:15:28 AM][9:20:23 AM~9:35:44 AM][12:05:47 PM~10:10:28 PM][11:05:19 PM~11:45:47 PM]
3136,3/7/2006,[12:15:34 AM~4:30:23 AM][6:35:29 AM~6:40:48 AM][7:35:28 AM~8:05:32 AM][12:20:35 PM~11:50:24 PM]
3136,3/8/2006,[12:15:23 AM~2:35:32 AM][6:20:22 AM~6:30:24 AM][8:20:18 AM~9:25:29 AM][10:50:29 AM~11:05:18 AM][1:20:33 PM~5:35:26 PM][7:20:30 PM~7:25:25 PM][10:15:22 PM~11:50:32 PM]
3136,3/9/2006,[12:10:32 AM~1:50:32 AM][4:20:28 AM~4:25:32 AM][10:30:22 AM~10:35:24 AM][1:35:30 PM~8:15:26 PM]
3136,3/14/2006,[12:05:23 AM~3:45:27 AM][7:30:22 AM~9:15:31 AM][1:35:31 PM~6:20:39 PM][8:20:22 PM~11:55:23 PM]
3136,3/15/2006,[12:00:29 AM~3:55:18 AM][4:55:26 AM~5:25:48 AM][7:15:26 AM~7:45:23 AM][12:25:23 PM~12:30:32 PM][1:35:31 PM~3:40:28 PM][9:20:24 PM~11:45:30 PM]
3136,3/16/2006,[12:05:23 AM~3:55:34 AM][6:05:54 AM~6:21:08 AM][11:36:08 AM~11:40:32 AM][1:15:33 PM~11:55:48 PM]
3136,3/21/2006,[12:30:51 AM~2:05:45 AM][6:10:54 AM~6:35:57 AM][8:00:51 AM~8:25:42 AM][1:30:49 PM~5:10:58 PM][9:50:49 PM~11:45:58 PM]
3136,3/22/2006,[12:00:49 AM~1:45:58 AM][1:36:20 PM~7:05:33 PM][10:35:57 PM~11:55:57 PM]
3136,3/23/2006,[12:00:48 AM~2:20:36 AM][1:50:59 PM~7:25:38 PM][10:45:56 PM~11:55:35 PM]
3136,3/28/2006,[12:10:49 AM~2:55:34 AM][7:00:34 AM~7:25:55 AM][1:05:37 PM~3:00:46 PM][5:45:37 PM~8:05:58 PM][11:40:58 PM~11:55:52 PM]
3136,3/29/2006,[12:00:58 AM~1:40:37 AM][11:15:59 AM~11:20:59 AM][1:05:35 PM~5:20:35 PM][10:56:05 PM~11:55:56 PM]
3136,3/30/2006,[12:00:47 AM~1:45:53 AM][1:05:33 PM~4:20:54 PM]
3136,4/4/2006,[3:35:48 AM~3:40:57 AM][6:05:39 PM~6:35:39 PM]
3136,4/5/2006,[12:30:42 AM~1:45:54 AM][5:55:57 AM~6:05:57 AM][4:55:37 PM~5:00:37 PM]
3136,4/6/2006,[12:20:52 AM~2:40:58 AM][6:25:37 AM~6:30:37 AM][10:40:58 AM~10:45:58 AM][12:50:46 PM~1:00:58 PM][3:15:58 PM~9:30:58 PM]
3136,4/11/2006,[12:05:33 AM~2:25:57 AM][5:25:48 AM~6:35:57 AM][12:35:54 PM~8:25:58 PM][11:50:58 PM~11:55:40 PM]
3136,4/12/2006,[12:20:55 AM~3:20:58 AM][7:30:58 AM~7:40:52 AM][12:40:34 PM~1:20:52 PM][3:00:37 PM~4:50:40 PM][11:30:55 PM~11:35:52 PM]
3136,4/13/2006,[12:15:37 AM~3:15:58 AM][5:10:58 AM~8:25:37 AM][12:45:55 PM~4:05:37 PM][7:25:53 PM~11:55:41 PM]
3136,4/18/2006,[12:25:57 AM~3:40:39 AM][12:35:57 PM~4:45:57 PM][11:45:57 PM~11:55:57 PM]
3136,4/19/2006,[12:00:57 AM~4:50:58 AM][12:30:58 PM~5:15:43 PM][8:40:58 PM~11:35:58 PM]
3136,4/20/2006,[12:25:37 AM~2:10:58 AM][7:10:58 AM~8:15:38 AM][11:50:59 AM~4:35:56 PM][8:50:59 PM~11:50:53 PM]
3136,4/25/2006,[12:15:54 AM~2:30:39 AM][4:40:39 AM~4:45:36 AM][6:05:57 AM~6:10:57 AM][12:20:52 PM~4:55:37 PM][5:50:58 PM~6:20:34 PM][9:35:34 PM~11:45:55 PM]
3136,4/26/2006,[12:00:34 AM~2:15:58 AM][3:20:58 AM~3:35:58 AM][10:15:55 AM~10:20:58 AM][12:25:44 PM~2:50:59 PM][3:55:38 PM~4:15:59 PM][8:35:35 PM~11:45:59 PM]
3136,4/27/2006,[12:05:38 AM~1:55:56 AM][4:40:38 AM~7:00:35 AM][10:50:56 AM~11:50:57 PM]
3877,3/7/2006,[12:05:57 AM~3:05:42 AM][5:20:54 AM~5:30:57 AM][12:55:48 PM~3:10:54 PM][7:25:33 PM~7:30:33 PM][9:55:54 PM~11:55:57 PM]
3877,3/8/2006,[12:00:33 AM~2:30:54 AM][5:40:57 AM~7:15:57 AM][1:10:57 PM~4:15:39 PM][7:50:57 PM~11:55:34 PM]
3877,3/9/2006,[12:00:52 AM~2:30:37 AM][5:40:52 AM~7:25:40 AM][1:25:55 PM~3:40:53 PM][5:50:59 PM~6:05:41 PM][10:35:44 PM~11:55:59 PM]
3877,3/14/2006,[12:05:38 AM~1:40:53 AM][6:40:57 AM~7:25:39 AM][1:05:57 PM~3:35:46 PM][10:10:37 PM~11:40:34 PM]
3877,3/15/2006,[12:01:17 AM~1:55:55 AM][6:20:40 AM~7:20:43 AM][10:30:40 AM~10:35:52 AM][12:55:40 PM~2:35:58 PM][5:06:06 PM~7:00:59 PM][11:05:59 PM~11:55:38 PM]
3877,3/16/2006,[12:00:38 AM~1:50:35 AM][3:00:35 AM~3:10:44 AM][6:35:50 AM~7:35:41 AM][10:45:35 AM~10:50:53 AM][1:00:56 PM~5:45:35 PM]
3877,3/21/2006,[12:20:57 AM~1:30:36 AM][1:20:37 PM~2:55:37 PM][4:15:58 PM~5:36:16 PM][10:10:58 PM~10:35:40 PM]
3877,3/22/2006,[12:25:58 AM~2:35:37 AM][1:30:35 PM~5:25:33 PM][7:40:39 PM~8:55:54 PM]
3877,3/23/2006,[12:40:45 AM~1:35:36 AM][8:05:55 AM~9:30:58 AM][1:15:35 PM~1:50:38 PM][3:05:35 PM~3:35:53 PM][4:35:59 PM~7:05:41 PM][10:40:56 PM~11:55:56 PM]
3877,3/28/2006,[12:05:57 AM~3:10:35 AM][6:55:29 AM~8:35:32 AM][12:40:22 PM~4:05:36 PM][6:05:27 PM~8:10:21 PM][11:45:27 PM~11:55:27 PM]
3877,3/29/2006,[12:00:26 AM~1:45:55 AM][6:50:25 AM~6:55:27 AM][12:50:24 PM~5:30:29 PM][10:40:29 PM~11:50:29 PM]
3877,3/30/2006,[12:00:26 AM~1:55:28 AM][6:40:20 AM~6:45:29 AM][7:50:23 AM~8:20:23 AM][12:50:29 PM~4:40:24 PM][11:25:31 PM~11:40:32 PM]
3877,4/4/2006,[2:05:29 AM~3:40:35 AM][5:15:26 AM~5:30:31 AM][2:35:28 PM~3:05:18 PM][4:00:27 PM~4:10:28 PM]
3877,4/5/2006,[3:30:21 AM~3:50:20 AM][6:20:22 AM~7:30:17 AM][10:00:34 AM~10:15:48 AM][3:30:25 PM~4:30:21 PM][6:00:27 PM~6:25:29 PM]
3877,4/6/2006,[12:00:21 AM~1:55:27 AM][7:00:21 AM~7:05:28 AM][11:45:22 AM~3:10:27 PM][4:05:39 PM~10:35:30 PM]
3877,4/11/2006,[12:05:48 AM~2:20:28 AM][5:30:28 AM~5:35:24 AM][12:30:32 PM~3:25:30 PM][4:35:32 PM~5:15:31 PM][6:35:32 PM~6:50:32 PM][11:20:31 PM~11:55:29 PM]
3877,4/12/2006,[12:00:47 AM~2:20:31 AM][3:25:41 AM~4:10:48 AM][7:45:32 AM~7:50:32 AM][12:30:32 PM~4:55:26 PM][11:05:22 PM~11:55:32 PM]
3877,4/13/2006,[12:05:28 AM~4:35:31 AM][8:40:33 AM~8:45:31 AM][12:30:31 PM~3:50:29 PM][4:55:29 PM~5:45:28 PM][6:40:26 PM~6:45:29 PM][7:55:34 PM~9:10:27 PM]
3877,4/18/2006,[12:25:23 AM~2:36:01 AM][6:30:30 AM~6:50:29 AM][12:35:35 PM~2:35:28 PM][5:15:27 PM~5:35:32 PM][7:40:30 PM~7:45:30 PM][10:05:58 PM~10:20:58 PM]
3877,4/19/2006,[12:45:28 AM~12:55:19 AM][2:05:29 AM~2:40:34 AM][12:55:33 PM~5:40:31 PM][7:05:31 PM~8:35:29 PM]
3877,4/20/2006,[12:35:32 AM~2:35:31 AM][10:35:33 AM~10:40:33 AM][12:30:31 PM~4:20:27 PM][9:00:32 PM~11:00:27 PM]
3877,4/25/2006,[12:05:47 AM~1:55:28 AM][4:40:32 AM~4:45:27 AM][12:40:28 PM~5:35:32 PM][7:30:32 PM~8:00:29 PM][10:30:31 PM~10:35:30 PM]
3877,4/26/2006,[12:10:52 AM~12:15:48 AM][1:10:48 AM~2:00:48 AM][3:30:32 AM~3:35:31 AM][11:55:31 AM~2:15:22 PM][5:45:23 PM~9:05:32 PM]
3877,4/27/2006,[12:55:31 AM~2:06:00 AM][3:45:27 AM~3:50:27 AM][5:10:28 AM~5:15:28 AM][8:20:17 AM~8:35:24 AM][12:20:33 PM~11:25:47 PM]
4002,3/20/2007,[1:55:57 AM~3:00:54 AM][6:25:42 AM~9:25:42 AM][10:45:33 AM~10:51:00 AM][11:50:57 AM~1:20:57 PM][2:40:39 PM~4:55:57 PM][5:56:06 PM~7:20:33 PM]
4002,3/21/2007,[2:10:57 AM~2:40:36 AM][6:20:39 AM~12:00:42 PM][3:20:36 PM~8:10:51 PM]
4002,3/22/2007,[6:35:55 AM~1:45:40 PM][2:40:52 PM~5:20:55 PM][6:15:55 PM~7:10:37 PM]
4002,3/27/2007,[12:25:51 AM~1:20:36 AM][6:30:52 AM~10:40:34 AM][11:45:37 AM~2:30:55 PM][4:45:58 PM~7:35:49 PM]
4002,3/28/2007,[12:00:34 AM~1:45:58 AM][6:55:52 AM~10:10:49 AM][12:25:40 PM~8:10:58 PM][11:45:40 PM~11:55:52 PM]
4002,3/29/2007,[12:00:37 AM~1:25:58 AM][6:35:59 AM~2:35:41 PM][3:40:50 PM~8:35:35 PM][10:05:35 PM~10:10:35 PM][11:20:38 PM~11:50:50 PM]
4002,3/30/2007,[12:05:35 AM~1:21:00 AM][6:25:57 AM~11:50:51 AM][12:50:45 PM~12:55:36 PM][2:30:57 PM~7:10:40 PM]
4002,4/10/2007,[3:10:58 AM~3:25:57 AM][6:55:43 AM~12:10:40 PM][3:00:55 PM~5:45:55 PM][6:40:37 PM~8:20:43 PM]
4002,4/11/2007,[6:50:40 AM~2:41:02 PM][3:50:38 PM~8:00:38 PM]
4002,4/12/2007,[12:25:41 AM~12:55:59 AM][2:50:44 AM~3:11:02 AM][6:25:44 AM~2:30:56 PM][3:36:08 PM~7:50:41 PM]
4002,4/17/2007,[12:45:27 AM~2:50:48 AM][5:55:32 AM~1:20:27 PM][3:01:01 PM~6:35:29 PM][7:31:01 PM~8:20:30 PM][9:55:32 PM~11:25:31 PM]
4002,4/18/2007,[2:50:47 AM~2:55:23 AM][4:15:27 AM~4:40:30 AM][6:30:30 AM~1:40:58 PM][3:00:58 PM~10:15:30 PM]
4002,4/19/2007,[1:30:29 AM~2:00:25 AM][6:05:28 AM~11:40:29 AM][2:10:51 PM~8:00:34 PM][10:20:19 PM~11:45:19 PM]
4002,4/24/2007,[12:25:24 AM~1:40:29 AM][5:55:32 AM~11:25:26 AM][12:35:30 PM~2:05:53 PM][3:10:49 PM~8:11:01 PM][9:35:31 PM~9:40:24 PM]
4002,4/25/2007,[12:35:33 AM~2:35:32 AM][6:05:27 AM~9:50:28 AM][11:25:28 AM~2:50:59 PM][3:55:31 PM~9:00:25 PM][11:35:30 PM~11:40:29 PM]
4002,4/26/2007,[12:45:24 AM~1:45:27 AM][2:55:30 AM~3:25:32 AM][5:30:23 AM~9:50:28 AM][12:00:25 PM~8:20:55 PM]
4002,5/1/2007,[12:05:28 AM~2:25:48 AM][3:55:22 AM~4:00:30 AM][5:40:50 AM~12:10:30 PM][1:50:43 PM~2:45:27 PM][3:51:01 PM~8:35:31 PM][10:15:33 PM~10:20:22 PM][11:25:33 PM~11:45:29 PM]
4002,5/2/2007,[12:00:32 AM~2:10:28 AM][3:15:32 AM~9:55:25 AM][12:30:26 PM~2:50:55 PM][3:45:58 PM~8:50:26 PM][9:50:21 PM~9:55:29 PM]
4002,5/3/2007,[1:15:21 AM~1:55:31 AM][6:05:27 AM~1:25:41 PM][4:50:57 PM~8:50:26 PM][10:05:28 PM~10:10:28 PM]
4012,3/20/2007,[2:05:54 AM~3:15:39 AM][7:40:39 AM~11:56:27 AM][2:02:06 PM~8:05:36 PM][9:50:57 PM~9:55:57 PM][10:55:54 PM~11:30:57 PM]
4012,3/21/2007,[1:00:36 AM~1:05:57 AM][7:05:58 AM~11:25:55 AM][3:20:34 PM~8:30:58 PM][10:50:40 PM~10:55:55 PM]
4012,3/22/2007,[6:40:43 AM~11:10:43 AM][3:12:34 PM~3:55:43 PM][5:15:55 PM~8:25:46 PM]
4012,3/27/2007,[12:55:57 AM~1:40:57 AM][6:50:55 AM~8:40:52 AM][11:50:40 AM~2:26:04 PM][4:15:58 PM~7:40:55 PM][10:35:55 PM~11:15:58 PM]
4012,3/28/2007,[6:55:58 AM~12:25:52 PM][4:30:52 PM~8:10:58 PM]
4012,3/29/2007,[1:55:50 AM~2:55:38 AM][6:35:35 AM~11:25:56 AM][12:40:56 PM~1:30:56 PM][4:15:41 PM~8:40:33 PM]
4012,3/30/2007,[7:15:51 AM~9:10:37 AM][10:05:58 AM~1:05:55 PM][2:15:40 PM~2:25:40 PM][5:40:58 PM~7:55:58 PM]
4012,4/3/2007,[12:15:45 AM~12:45:57 AM][6:35:36 AM~9:40:54 AM][10:47:33 AM~12:15:48 PM][2:05:42 PM~7:15:57 PM]
4012,4/4/2007,[5:55:57 AM~6:50:57 AM][8:00:57 AM~8:10:48 AM][9:20:57 AM~10:35:34 AM][1:16:25 PM~3:41:48 PM][5:45:58 PM~8:15:34 PM]
4012,4/5/2007,[12:10:55 AM~2:25:43 AM][6:35:58 AM~9:00:52 AM][1:10:49 PM~2:36:07 PM][5:40:49 PM~9:40:37 PM][10:35:58 PM~10:40:37 PM][11:35:40 PM~11:50:55 PM]
4042,3/20/2007,[6:15:33 AM~9:35:30 AM][10:30:29 AM~11:00:26 AM][11:55:27 AM~12:55:29 PM][3:20:32 PM~7:35:29 PM][9:45:30 PM~9:50:29 PM]
4042,3/21/2007,[2:35:32 AM~2:45:33 AM][4:25:30 AM~4:30:30 AM][6:55:25 AM~1:25:32 PM][4:40:29 PM~7:50:32 PM]
4042,3/22/2007,[2:00:33 AM~2:30:28 AM][4:30:18 AM~4:55:25 AM][7:05:29 AM~1:55:36 PM][4:00:28 PM~8:10:32 PM][11:10:31 PM~11:35:29 PM]
4042,3/27/2007,[12:05:30 AM~12:15:33 AM][7:00:32 AM~3:15:48 PM][5:15:29 PM~6:50:28 PM]
4042,3/28/2007,[12:00:29 AM~1:30:48 AM][6:50:32 AM~11:20:31 AM][1:15:29 PM~8:20:32 PM][10:50:25 PM~11:55:33 PM]
4042,3/29/2007,[12:00:26 AM~2:40:23 AM][6:30:30 AM~8:50:32 PM]
4042,3/30/2007,[12:45:27 AM~2:40:30 AM][6:35:23 AM~11:20:29 AM][1:55:27 PM~7:05:39 PM][8:25:27 PM~9:50:31 PM][11:00:27 PM~11:15:30 PM]
4042,4/3/2007,[6:20:39 AM~9:50:48 AM][10:50:57 AM~12:35:57 PM][2:10:45 PM~3:25:57 PM][5:10:39 PM~7:55:42 PM][9:45:39 PM~11:05:39 PM]
4042,4/4/2007,[2:15:54 AM~2:35:39 AM][6:30:57 AM~12:00:34 PM][2:15:55 PM~7:45:58 PM]
4042,4/5/2007,[2:15:55 AM~4:00:58 AM][6:30:37 AM~8:50:58 AM][10:10:40 AM~1:10:59 PM][2:10:59 PM~7:55:59 PM]
4042,4/10/2007,[6:20:28 AM~9:00:48 PM]
4042,4/11/2007,[1:30:30 AM~1:35:26 AM][6:40:32 AM~2:25:31 PM][4:20:58 PM~7:50:22 PM]
4042,4/12/2007,[12:00:29 AM~12:35:33 AM][2:05:22 AM~2:10:29 AM][6:35:22 AM~2:10:30 PM][3:36:00 PM~7:55:31 PM]
4042,4/13/2007,[12:15:46 AM~1:05:30 AM][6:40:32 AM~5:40:53 PM]
4042,4/17/2007,[1:05:22 AM~1:35:29 AM][5:45:25 AM~12:15:30 PM][3:00:22 PM~8:20:29 PM]
4042,4/18/2007,[12:25:32 AM~1:10:32 AM][3:15:31 AM~4:20:23 AM][5:55:24 AM~1:40:54 PM][3:40:56 PM~7:10:51 PM][8:25:30 PM~10:00:29 PM][11:50:27 PM~11:55:32 PM]
4042,4/19/2007,[6:25:28 AM~11:55:28 AM][2:01:02 PM~8:15:28 PM][11:15:31 PM~11:20:23 PM]
4042,4/24/2007,[1:05:18 AM~1:36:01 AM][3:50:28 AM~4:20:27 AM][5:55:31 AM~2:30:36 PM][3:30:27 PM~8:00:46 PM]
4042,4/25/2007,[12:25:18 AM~2:40:32 AM][6:00:19 AM~10:05:48 AM][11:40:35 AM~4:20:28 PM][5:25:26 PM~9:25:19 PM]
4042,4/26/2007,[1:10:21 AM~2:10:31 AM][5:50:32 AM~10:35:38 AM][12:15:24 PM~8:20:26 PM]
4042,5/1/2007,[12:35:24 AM~2:25:23 AM][5:40:31 AM~2:00:57 PM][3:35:57 PM~8:45:28 PM][9:50:45 PM~10:20:29 PM][11:20:26 PM~11:55:32 PM]
4042,5/2/2007,[12:00:27 AM~12:15:34 AM][3:25:40 AM~4:25:24 AM][5:35:26 AM~6:20:22 AM][7:15:28 AM~8:25:25 AM][11:25:32 AM~8:45:29 PM][11:40:23 PM~11:55:25 PM]
